,lat,lon,type,subtype
64423,43.7098246,-7.8031458,place,hamlet
64424,43.7086787,-7.7624076,place,hamlet
64425,43.7151937,-7.8091118,place,hamlet
64426,43.7257803,-7.8099877,tourism,viewpoint
64427,43.7110917,-7.7589146,place,hamlet
64428,43.718116,-7.7895435,place,hamlet
64429,43.6905889,-7.7961064,place,hamlet
64430,43.7218189,-7.7854996,place,hamlet
64431,43.7201986,-7.7742427,place,hamlet
64432,43.6904711,-7.7985024,place,hamlet
64433,43.7042789,-7.8071935,place,hamlet
64434,43.7236944,-7.7878389,place,hamlet
64435,43.7142117,-7.7874649,place,hamlet
64436,43.7094399,-7.8221211,place,hamlet
64437,43.7221339,-7.7889277,place,village
64438,43.7072051,-7.8079647,place,hamlet
64439,43.7148198,-7.8002983,place,hamlet
64440,43.720885,-7.7862185,place,hamlet
64441,43.6945552,-7.7990529,place,hamlet
64442,43.7030558,-7.8072534,place,hamlet
64443,43.7095721,-7.8085673,place,hamlet
64444,43.7103233,-7.7928576,place,hamlet
64445,43.7259465,-7.7935542,place,locality
64446,43.6909503,-7.8461926,place,hamlet
64447,43.6986664,-7.8571339,place,hamlet
64448,43.7038084,-7.8160725,place,village
64449,43.6932299,-7.8392566,place,hamlet
64450,43.6909703,-7.8578212,place,hamlet
64451,43.7043847,-7.7748642,place,hamlet
64452,43.6991458,-7.8497234,place,hamlet
64453,43.6784724,-7.9140591,place,hamlet
64454,43.6815669,-7.9074944,place,hamlet
64455,43.6799771,-7.8999322,place,hamlet
64456,43.6794438,-7.894712,place,hamlet
64457,43.6735568,-7.9029931,place,hamlet
64458,43.6047925,-7.8563499,place,hamlet
64459,43.6143077,-7.8569905,place,hamlet
64460,43.6099351,-7.8770324,place,hamlet
64461,43.5976135,-7.8443799,place,hamlet
64462,43.5992178,-7.8619912,place,hamlet
64463,43.5976292,-7.8585253,place,hamlet
64464,43.6107409,-7.903686,place,hamlet
64465,43.612217,-7.8280616,place,hamlet
64466,43.608673,-7.8856004,place,hamlet
64467,43.610819,-7.8723069,place,hamlet
64468,43.6215548,-7.8749746,place,hamlet
64469,43.5956262,-7.8449277,place,hamlet
64470,43.6107176,-7.8530372,place,hamlet
64471,43.6027355,-7.8779158,place,hamlet
64472,43.603689,-7.8807332,place,hamlet
64473,43.6222291,-7.8834494,place,hamlet
64474,43.6011065,-7.8500181,place,hamlet
64475,43.616014,-7.8901974,place,hamlet
64476,43.6143731,-7.9004808,place,hamlet
64477,43.6147191,-7.8828747,place,hamlet
64478,43.6111996,-7.8877248,place,hamlet
64479,43.6125981,-7.8742068,place,hamlet
64480,43.6014311,-7.8608821,place,hamlet
64481,43.6144229,-7.8732301,place,hamlet
64482,43.6018117,-7.8695036,place,locality
64483,43.6157192,-7.8784909,place,hamlet
64484,43.6177687,-7.8690535,place,hamlet
64485,43.6191603,-7.876592,place,hamlet
64486,43.5993588,-7.8562538,place,hamlet
64487,43.6197135,-7.8621695,place,hamlet
64488,43.6001175,-7.8778936,place,hamlet
64489,43.5977727,-7.875691,place,hamlet
64490,43.5995452,-7.82556,place,hamlet
64491,43.5671626,-7.8059775,place,hamlet
64492,43.5934798,-7.8029187,place,locality
64493,43.5891327,-7.7986121,place,locality
64494,43.5902984,-7.8271272,place,hamlet
64495,43.592379,-7.8342949,place,locality
